timestamp,open,high,low,close,volume
2026-06-11 00:00:00,28741.25,28744.5,28718.0,28718.75,428
2026-06-11 00:05:00,28718.75,28739.5,28714.75,28731.0,347
2026-06-11 00:10:00,28729.25,28731.25,28716.75,28723.25,266
2026-06-11 00:15:00,28722.75,28727.25,28704.75,28725.75,347
2026-06-11 00:20:00,28726.25,28758.0,28718.75,28730.75,749
2026-06-11 00:25:00,28727.25,28756.5,28727.25,28742.0,555
2026-06-11 00:30:00,28743.75,28760.0,28735.25,28735.25,413
2026-06-11 00:35:00,28734.25,28775.5,28732.0,28773.5,798
2026-06-11 00:40:00,28775.0,28803.0,28764.5,28790.5,929
2026-06-11 00:45:00,28793.0,28802.0,28777.25,28780.0,425
2026-06-11 00:50:00,28780.5,28784.75,28760.0,28779.25,652
2026-06-11 00:55:00,28782.0,28784.25,28764.75,28776.5,337
2026-06-11 01:00:00,28776.5,28782.0,28727.75,28743.5,1160
2026-06-11 01:05:00,28743.0,28743.0,28717.25,28742.0,490
2026-06-11 01:10:00,28740.5,28743.75,28720.5,28728.75,335
2026-06-11 01:15:00,28729.0,28750.0,28715.0,28728.25,513
2026-06-11 01:20:00,28727.5,28743.25,28727.5,28737.25,286
2026-06-11 01:25:00,28735.0,28740.75,28713.75,28734.0,380
2026-06-11 01:30:00,28733.5,28745.0,28712.0,28738.5,549
2026-06-11 01:35:00,28740.0,28747.75,28726.25,28740.25,438
2026-06-11 01:40:00,28739.75,28751.0,28732.75,28743.75,622
2026-06-11 01:45:00,28742.5,28750.0,28729.75,28739.75,403
2026-06-11 01:50:00,28738.25,28749.5,28730.0,28732.5,547
2026-06-11 01:55:00,28732.25,28756.0,28726.5,28746.5,455
2026-06-11 02:00:00,28746.0,28748.0,28719.0,28720.0,958
2026-06-11 02:05:00,28718.5,28734.0,28685.5,28706.25,1691
2026-06-11 02:10:00,28707.75,28762.75,28704.5,28746.0,1320
2026-06-11 02:15:00,28748.5,28770.75,28746.75,28750.75,752
2026-06-11 02:20:00,28751.75,28774.0,28743.0,28751.0,624
2026-06-11 02:25:00,28752.75,28766.25,28745.75,28749.5,491
2026-06-11 02:30:00,28751.0,28755.0,28728.0,28729.25,553
2026-06-11 02:35:00,28731.5,28770.0,28728.25,28764.0,542
2026-06-11 02:40:00,28764.5,28778.25,28757.25,28762.75,625
2026-06-11 02:45:00,28763.75,28779.5,28755.25,28768.75,499
2026-06-11 02:50:00,28768.0,28788.75,28764.25,28783.25,484
2026-06-11 02:55:00,28782.25,28797.5,28778.0,28792.0,362
2026-06-11 03:00:00,28791.75,28819.5,28786.75,28803.25,1119
2026-06-11 03:05:00,28805.75,28805.75,28768.5,28799.0,640
2026-06-11 03:10:00,28799.75,28807.5,28764.0,28789.25,758
2026-06-11 03:15:00,28786.5,28826.75,28781.0,28817.5,869
2026-06-11 03:20:00,28818.0,28868.5,28815.75,28868.5,1527
2026-06-11 03:25:00,28866.5,28866.5,28827.0,28849.75,1107
2026-06-11 03:30:00,28848.25,28862.75,28840.25,28848.5,527
2026-06-11 03:35:00,28848.0,28867.0,28846.0,28848.5,543
2026-06-11 03:40:00,28847.75,28864.75,28836.25,28860.75,498
2026-06-11 03:45:00,28860.25,28865.5,28838.25,28839.75,410
2026-06-11 03:50:00,28841.25,28853.25,28832.0,28841.0,335
2026-06-11 03:55:00,28840.75,28847.25,28835.0,28844.25,306
2026-06-11 04:00:00,28845.0,28918.0,28839.25,28869.25,1773
2026-06-11 04:05:00,28870.0,28918.0,28866.0,28914.0,923
2026-06-11 04:10:00,28913.75,28927.25,28902.25,28916.25,1100
2026-06-11 04:15:00,28914.75,28918.75,28888.75,28915.0,881
2026-06-11 04:20:00,28913.25,28922.75,28890.5,28917.25,687
2026-06-11 04:25:00,28919.0,28933.5,28898.0,28907.25,560
2026-06-11 04:30:00,28905.5,28919.75,28895.25,28914.75,475
2026-06-11 04:35:00,28915.0,28936.0,28909.75,28920.75,995
2026-06-11 04:40:00,28918.75,28925.0,28905.25,28912.5,468
2026-06-11 04:45:00,28915.75,28920.0,28896.5,28896.5,474
2026-06-11 04:50:00,28898.5,28915.25,28889.25,28901.0,486
2026-06-11 04:55:00,28899.5,28914.5,28898.0,28910.75,246
2026-06-11 05:00:00,28909.0,28922.0,28907.75,28914.0,370
2026-06-11 05:05:00,28913.75,28917.75,28884.25,28885.75,721
2026-06-11 05:10:00,28887.25,28892.25,28872.75,28883.0,951
2026-06-11 05:15:00,28881.0,28890.75,28869.0,28883.5,629
2026-06-11 05:20:00,28882.75,28887.25,28859.75,28873.0,529
2026-06-11 05:25:00,28872.25,28887.0,28861.0,28874.5,426
2026-06-11 05:30:00,28872.75,28877.0,28858.0,28871.25,302
2026-06-11 05:35:00,28874.0,28882.5,28864.0,28879.25,280
2026-06-11 05:40:00,28881.75,28894.25,28876.0,28883.25,523
2026-06-11 05:45:00,28883.25,28907.5,28876.25,28888.5,579
2026-06-11 05:50:00,28889.25,28895.0,28876.75,28884.0,226
2026-06-11 05:55:00,28885.25,28897.0,28876.75,28878.25,289
2026-06-11 06:00:00,28877.5,28908.0,28875.25,28896.75,571
2026-06-11 06:05:00,28897.75,28917.0,28897.25,28900.0,530
2026-06-11 06:10:00,28900.5,28910.5,28883.25,28896.5,357
2026-06-11 06:15:00,28897.75,28903.5,28876.75,28881.0,270
2026-06-11 06:20:00,28882.0,28900.25,28881.25,28896.5,228
2026-06-11 06:25:00,28896.5,28897.5,28873.5,28876.5,514
2026-06-11 06:30:00,28877.5,28914.5,28877.5,28912.5,568
2026-06-11 06:35:00,28912.0,28913.5,28891.5,28893.25,348
2026-06-11 06:40:00,28893.0,28901.75,28885.5,28892.25,425
2026-06-11 06:45:00,28891.25,28894.0,28882.5,28891.75,212
2026-06-11 06:50:00,28890.75,28905.0,28889.0,28895.75,259
2026-06-11 06:55:00,28895.25,28898.0,28875.75,28877.75,501
2026-06-11 07:00:00,28878.0,28878.75,28847.5,28849.0,1192
2026-06-11 07:05:00,28849.25,28862.0,28812.5,28813.5,1324
2026-06-11 07:10:00,28815.5,28845.0,28814.5,28840.0,525
2026-06-11 07:15:00,28840.5,28848.0,28833.75,28842.0,515
2026-06-11 07:20:00,28843.0,28845.5,28830.0,28832.75,541
2026-06-11 07:25:00,28833.0,28869.25,28821.25,28854.25,905
2026-06-11 07:30:00,28852.75,28895.5,28848.5,28878.75,1410
2026-06-11 07:35:00,28879.75,28904.75,28869.75,28876.25,1068
2026-06-11 07:40:00,28877.25,28894.5,28860.25,28886.5,540
2026-06-11 07:45:00,28886.5,28899.0,28882.0,28894.5,293
2026-06-11 07:50:00,28893.25,28905.0,28880.25,28900.25,535
2026-06-11 07:55:00,28900.0,28909.25,28891.5,28901.0,547
2026-06-11 08:00:00,28900.25,28915.0,28897.0,28909.25,678
2026-06-11 08:05:00,28909.25,28910.25,28887.75,28903.25,733
2026-06-11 08:10:00,28902.0,28903.0,28885.5,28897.25,292
2026-06-11 08:15:00,28899.75,28900.0,28868.5,28873.5,819
2026-06-11 08:20:00,28872.0,28877.0,28716.5,28774.25,6571
2026-06-11 08:25:00,28774.0,28807.75,28733.5,28754.5,2880
2026-06-11 08:30:00,28747.0,28796.5,28637.5,28687.5,4944
2026-06-11 08:35:00,28686.5,28735.75,28672.5,28728.5,2403
2026-06-11 08:40:00,28728.5,28789.0,28708.0,28753.5,2905
2026-06-11 08:45:00,28751.0,28803.5,28735.5,28785.5,2688
2026-06-11 08:50:00,28786.75,28818.25,28777.25,28799.75,2043
2026-06-11 08:55:00,28798.0,28827.5,28780.75,28812.5,2235
2026-06-11 09:00:00,28814.5,28815.5,28772.75,28796.25,2070
2026-06-11 09:05:00,28796.25,28797.0,28756.5,28763.75,1433
2026-06-11 09:10:00,28762.25,28793.0,28757.0,28776.5,1009
2026-06-11 09:15:00,28777.0,28786.5,28763.5,28771.25,1153
2026-06-11 09:20:00,28770.75,28796.25,28768.0,28790.25,1046
2026-06-11 09:25:00,28787.0,28787.25,28738.75,28753.5,2578
