timestamp,open,high,low,close,volume
2026-05-24 18:00:00,29676.25,29757.75,29676.25,29750.25,1440
2026-05-24 18:01:00,29749.0,29770.0,29749.0,29768.0,950
2026-05-24 18:02:00,29768.0,29776.0,29751.75,29757.5,899
2026-05-24 18:03:00,29758.0,29769.25,29749.75,29753.0,370
2026-05-24 18:04:00,29753.5,29753.75,29744.0,29745.75,315
2026-05-24 18:05:00,29747.0,29768.0,29743.75,29766.5,372
2026-05-24 18:06:00,29767.5,29778.75,29749.5,29763.5,602
2026-05-24 18:07:00,29763.75,29767.75,29753.75,29755.25,221
2026-05-24 18:08:00,29756.5,29760.0,29751.75,29753.75,102
2026-05-24 18:09:00,29753.25,29769.5,29752.75,29767.25,154
2026-05-24 18:10:00,29768.25,29771.75,29761.5,29765.5,209
2026-05-24 18:11:00,29766.0,29767.75,29761.0,29763.25,121
2026-05-24 18:12:00,29762.25,29762.25,29754.5,29758.5,158
2026-05-24 18:13:00,29762.0,29774.75,29760.5,29772.25,161
2026-05-24 18:14:00,29771.75,29778.0,29771.25,29772.0,180
2026-05-24 18:15:00,29772.5,29785.25,29765.5,29767.0,561
2026-05-24 18:16:00,29767.0,29775.0,29756.75,29771.25,292
2026-05-24 18:17:00,29773.0,29784.75,29771.5,29780.0,116
2026-05-24 18:18:00,29780.0,29786.0,29776.0,29777.25,174
2026-05-24 18:19:00,29777.5,29783.0,29777.25,29779.5,101
2026-05-24 18:20:00,29779.75,29781.75,29777.75,29778.0,72
2026-05-24 18:21:00,29778.0,29778.0,29768.25,29774.0,208
2026-05-24 18:22:00,29773.5,29777.25,29769.0,29777.25,97
2026-05-24 18:23:00,29776.25,29778.5,29769.25,29776.25,127
2026-05-24 18:24:00,29775.25,29775.25,29766.5,29773.5,131
2026-05-24 18:25:00,29772.5,29777.75,29772.25,29775.0,132
2026-05-24 18:26:00,29774.25,29780.75,29770.25,29774.75,179
2026-05-24 18:27:00,29775.75,29779.5,29775.25,29778.5,39
2026-05-24 18:28:00,29779.25,29783.25,29776.25,29778.5,115
2026-05-24 18:29:00,29778.5,29779.75,29773.5,29774.0,42
2026-05-24 18:30:00,29775.5,29782.0,29774.5,29780.75,89
2026-05-24 18:31:00,29781.75,29795.0,29780.0,29791.25,369
2026-05-24 18:32:00,29790.0,29808.5,29790.0,29803.5,415
